143.7489, 14.6355, 168.1048 | -1.9793, -2.9931, -3.1812 | 12.8624, 10.3691, 13.0895
143.7489, 14.6355, 168.1048 | -1.9793, -2.9931, -3.1812 | 12.8624, 10.3691, 13.0895
143.7489, 14.6355, 168.1048 | 0.033127, 1.5698, 7.0608 | 12.8624, 10.3691, 13.0895
-155.576, -3.19, 170.1016 | 0.033127, 1.5698, 7.0608 | 12.8624, 10.3691, 13.0895
-155.576, -3.19, 170.1016 | 0.033127, 1.5698, 7.0608 | 12.8624, 10.3691, 13.0895
-155.576, -3.19, 170.1016 | 0.033127, 1.5698, 7.0608 | 12.854, 10.3598, 13.0833
-155.576, -3.19, 170.1016 | -0.45337, 1.7926, 2.3911 | 12.854, 10.3598, 13.0833
-130.5265, -4.8985, -162.5004 | -0.45337, 1.7926, 2.3911 | 12.854, 10.3598, 13.0833
-130.5265, -4.8985, -162.5004 | -0.45337, 1.7926, 2.3911 | 12.8651, 10.3546, 13.08
-130.5265, -4.8985, -162.5004 | -0.45337, 1.7926, 2.3911 | 12.8651, 10.3546, 13.08
-130.5265, -4.8985, -162.5004 | 1.4506, -0.79256, -4.0486 | 12.8651, 10.3546, 13.08
-174.7033, -3.5216, -170.0713 | 1.4506, -0.79256, -4.0486 | 12.8651, 10.3546, 13.08
-174.7033, -3.5216, -170.0713 | 1.4506, -0.79256, -4.0486 | 12.8651, 10.3546, 13.08
-174.7033, -3.5216, -170.0713 | 1.4506, -0.79256, -4.0486 | 12.8535, 10.3452, 13.0817
-174.7033, -3.5216, -170.0713 | -5.8348, 3.0759, -3.566 | 12.8535, 10.3452, 13.0817
-174.7033, -3.5216, -170.0713 | -5.8348, 3.0759, -3.566 | 12.8535, 10.3452, 13.0817
167.393, -24.8602, -164.0049 | -5.8348, 3.0759, -3.566 | 12.8535, 10.3452, 13.0817
167.393, -24.8602, -164.0049 | -5.8348, 3.0759, -3.566 | 12.8433, 10.3376, 13.1011
167.393, -24.8602, -164.0049 | -5.8348, 3.0759, -3.566 | 12.8433, 10.3376, 13.1011
167.393, -24.8602, -164.0049 | -11.2067, -0.28848, -3.3068 | 12.8433, 10.3376, 13.1011
-24.2686, -37.6106, 9.4533 | -11.2067, -0.28848, -3.3068 | 12.8433, 10.3376, 13.1011
-24.2686, -37.6106, 9.4533 | -11.2067, -0.28848, -3.3068 | 12.8332, 10.3353, 13.1088
-24.2686, -37.6106, 9.4533 | 1.4523, -1.034, 1.628 | 12.8332, 10.3353, 13.1088
-24.2686, -37.6106, 9.4533 | 1.4523, -1.034, 1.628 | 12.8332, 10.3353, 13.1088
-23.7414, -0.62084, 0.55517 | 1.4523, -1.034, 1.628 | 12.8332, 10.3353, 13.1088
-23.7414, -0.62084, 0.55517 | 1.4523, -1.034, 1.628 | 12.8237, 10.3261, 13.1065
-23.7414, -0.62084, 0.55517 | 1.8264, -3.5426, 5.6895 | 12.8237, 10.3261, 13.1065
-23.7414, -0.62084, 0.55517 | 1.8264, -3.5426, 5.6895 | 12.8237, 10.3261, 13.1065
-89.775, -22.4593, -56.1605 | 1.8264, -3.5426, 5.6895 | 12.8237, 10.3261, 13.1065
-89.775, -22.4593, -56.1605 | 1.8264, -3.5426, 5.6895 | 12.8212, 10.3212, 13.104
-89.775, -22.4593, -56.1605 | 6.0513, -0.56091, 0.18028 | 12.8212, 10.3212, 13.104
-89.775, -22.4593, -56.1605 | 6.0513, -0.56091, 0.18028 | 12.8212, 10.3212, 13.104
-123.4909, -10.8867, -80.0635 | 6.0513, -0.56091, 0.18028 | 12.8212, 10.3212, 13.104
-123.4909, -10.8867, -80.0635 | 6.0513, -0.56091, 0.18028 | 12.8133, 10.3166, 13.0983
-123.4909, -10.8867, -80.0635 | -1.2443, 3.2142, -0.61774 | 12.8133, 10.3166, 13.0983
-123.4909, -10.8867, -80.0635 | -1.2443, 3.2142, -0.61774 | 12.8133, 10.3166, 13.0983
-116.9397, -20.3949, -67.5657 | -1.2443, 3.2142, -0.61774 | 12.8133, 10.3166, 13.0983
-116.9397, -20.3949, -67.5657 | -1.2443, 3.2142, -0.61774 | 12.8109, 10.321, 13.0895
-77.9809, -12.4548, -52.0599 | -1.2443, 3.2142, -0.61774 | 12.8109, 10.321, 13.0895
-77.9809, -12.4548, -52.0599 | -1.2443, 3.2142, -0.61774 | 12.8109, 10.321, 13.0895
-77.9809, -12.4548, -52.0599 | -3.3745, -0.083466, -0.21117 | 12.8109, 10.321, 13.0895
-77.9809, -12.4548, -52.0599 | -3.3745, -0.083466, -0.21117 | 12.8003, 10.3196, 13.0877
-77.9809, -12.4548, -52.0599 | -3.3745, -0.083466, -0.21117 | 12.8003, 10.3196, 13.0877
-77.9809, -12.4548, -52.0599 | 1.9085, 1.4078, 0.83513 | 12.8003, 10.3196, 13.0877
-82.6503, -2.2405, -39.4696 | 1.9085, 1.4078, 0.83513 | 12.8003, 10.3196, 13.0877
-82.6503, -2.2405, -39.4696 | 1.9085, 1.4078, 0.83513 | 12.8003, 10.3196, 13.0877
-82.6503, -2.2405, -39.4696 | 1.9085, 1.4078, 0.83513 | 12.7924, 10.3143, 13.0786
-82.6503, -2.2405, -39.4696 | 1.5055, 0.55379, -1.4634 | 12.7924, 10.3143, 13.0786
-89.666, -34.0585, -40.1067 | 1.5055, 0.55379, -1.4634 | 12.7924, 10.3143, 13.0786
-89.666, -34.0585, -40.1067 | 1.5055, 0.55379, -1.4634 | 12.7924, 10.3143, 13.0786
-89.666, -34.0585, -40.1067 | 1.5055, 0.55379, -1.4634 | 12.7819, 10.3225, 13.0671
-76.2942, -48.0439, -34.9435 | 1.5055, 0.55379, -1.4634 | 12.7819, 10.3225, 13.0671
-76.2942, -48.0439, -34.9435 | 1.5055, 0.55379, -1.4634 | 12.7819, 10.3225, 13.0671
-76.2942, -48.0439, -34.9435 | 0.32339, -0.44582, -0.63754 | 12.7819, 10.3225, 13.0671
-76.2942, -48.0439, -34.9435 | 0.32339, -0.44582, -0.63754 | 12.7712, 10.322, 13.0564
-76.2942, -48.0439, -34.9435 | -1.2062, -0.84508, -0.99574 | 12.7712, 10.322, 13.0564
-76.2942, -48.0439, -34.9435 | -1.2062, -0.84508, -0.99574 | 12.7712, 10.322, 13.0564
-63.889, -41.2841, -29.9724 | -1.2062, -0.84508, -0.99574 | 12.7712, 10.322, 13.0564
-63.889, -41.2841, -29.9724 | -1.2062, -0.84508, -0.99574 | 12.7604, 10.3153, 13.0564
-67.913, -45.5398, -17.1497 | -1.2062, -0.84508, -0.99574 | 12.7604, 10.3153, 13.0564
-67.913, -45.5398, -17.1497 | -1.2062, -0.84508, -0.99574 | 12.7604, 10.3153, 13.0564
-67.913, -45.5398, -17.1497 | 2.2821, 1.0464, 0.58295 | 12.7604, 10.3153, 13.0564
-67.913, -45.5398, -17.1497 | 2.2821, 1.0464, 0.58295 | 12.7492, 10.3187, 13.0454
-67.913, -45.5398, -17.1497 | -0.73338, 0.50687, -0.10341 | 12.7492, 10.3187, 13.0454
-67.913, -45.5398, -17.1497 | -0.73338, 0.50687, -0.10341 | 12.7492, 10.3187, 13.0454
-67.6331, -51.791, -14.6322 | -0.73338, 0.50687, -0.10341 | 12.7492, 10.3187, 13.0454
-67.6331, -51.791, -14.6322 | -0.73338, 0.50687, -0.10341 | 12.738, 10.3309, 13.0342
-67.6331, -51.791, -14.6322 | -0.73338, 0.50687, -0.10341 | 12.738, 10.3309, 13.0342
-67.6331, -51.791, -14.6322 | 1.57, -2.1201, 2.135 | 12.738, 10.3309, 13.0342
-88.242, -55.0774, -48.5468 | 1.57, -2.1201, 2.135 | 12.738, 10.3309, 13.0342
-88.242, -55.0774, -48.5468 | 1.57, -2.1201, 2.135 | 12.7276, 10.3278, 13.0255
-88.242, -55.0774, -48.5468 | 1.57, -2.1201, 2.135 | 12.7276, 10.3278, 13.0255
-140.8755, 27.1451, -162.139 | 1.57, -2.1201, 2.135 | 12.7276, 10.3278, 13.0255
-140.8755, 27.1451, -162.139 | 7.7605, -4.995, 4.295 | 12.7276, 10.3278, 13.0255
-140.8755, 27.1451, -162.139 | 7.7605, -4.995, 4.295 | 12.7276, 10.3278, 13.0255
-140.8755, 27.1451, -162.139 | 7.7605, -4.995, 4.295 | 12.7337, 10.319, 13.04
-140.8755, 27.1451, -162.139 | -3.0522, 2.1525, -3.0035 | 12.7337, 10.319, 13.04
-152.7086, -38.4456, -125.9669 | -3.0522, 2.1525, -3.0035 | 12.7337, 10.319, 13.04
-152.7086, -38.4456, -125.9669 | -3.0522, 2.1525, -3.0035 | 12.7337, 10.319, 13.04
-152.7086, -38.4456, -125.9669 | -3.0522, 2.1525, -3.0035 | 12.7227, 10.318, 13.0371
-152.7086, -38.4456, -125.9669 | -0.4106, -0.91325, 1.0729 | 12.7227, 10.318, 13.0371
-143.1323, -41.7673, -120.6967 | -0.4106, -0.91325, 1.0729 | 12.7227, 10.318, 13.0371
-143.1323, -41.7673, -120.6967 | -0.4106, -0.91325, 1.0729 | 12.7227, 10.318, 13.0371
-143.1323, -41.7673, -120.6967 | -0.4106, -0.91325, 1.0729 | 12.7117, 10.3125, 13.0321
-143.1323, -41.7673, -120.6967 | 2.2102, -0.67795, 6.6491 | 12.7117, 10.3125, 13.0321
-123.5995, 11.5035, -120.131 | 2.2102, -0.67795, 6.6491 | 12.7117, 10.3125, 13.0321
-123.5995, 11.5035, -120.131 | 2.2102, -0.67795, 6.6491 | 12.7117, 10.3125, 13.0321
-123.5995, 11.5035, -120.131 | 2.2102, -0.67795, 6.6491 | 12.7289, 10.3053, 13.0226
-123.5995, 11.5035, -120.131 | 3.666, -8.5661, 1.7018 | 12.7289, 10.3053, 13.0226
-148.6997, 64.4031, -157.0231 | 3.666, -8.5661, 1.7018 | 12.7289, 10.3053, 13.0226
-148.6997, 64.4031, -157.0231 | 3.666, -8.5661, 1.7018 | 12.7289, 10.3053, 13.0226
-148.6997, 64.4031, -157.0231 | 3.666, -8.5661, 1.7018 | 12.7216, 10.2973, 13.022
-148.6997, 64.4031, -157.0231 | -10.7955, 0.19313, -6.9473 | 12.7216, 10.2973, 13.022
163.7318, 9.531, -152.8541 | -10.7955, 0.19313, -6.9473 | 12.7216, 10.2973, 13.022
163.7318, 9.531, -152.8541 | -10.7955, 0.19313, -6.9473 | 12.7216, 10.2973, 13.022
163.7318, 9.531, -152.8541 | -10.7955, 0.19313, -6.9473 | 12.713, 10.3053, 13.0225
163.7318, 9.531, -152.8541 | -2.8088, -2.5597, -4.5986 | 12.713, 10.3053, 13.0225
163.7318, 9.531, -152.8541 | -2.8088, -2.5597, -4.5986 | 12.713, 10.3053, 13.0225
132.6498, -59.9389, 177.3947 | -2.8088, -2.5597, -4.5986 | 12.713, 10.3053, 13.0225
132.6498, -59.9389, 177.3947 | -2.8088, -2.5597, -4.5986 | 12.7034, 10.2971, 13.0131
132.6498, -59.9389, 177.3947 | -3.342, -5.5751, -4.7206 | 12.7034, 10.2971, 13.0131
132.6498, -59.9389, 177.3947 | -3.342, -5.5751, -4.7206 | 12.7034, 10.2971, 13.0131
71.7449, -56.2002, 95.0564 | -3.342, -5.5751, -4.7206 | 12.7034, 10.2971, 13.0131
71.7449, -56.2002, 95.0564 | -3.342, -5.5751, -4.7206 | 12.7078, 10.2927, 13.0238
71.7449, -56.2002, 95.0564 | 4.0797, -0.19171, 0.30659 | 12.7078, 10.2927, 13.0238
71.7449, -56.2002, 95.0564 | 4.0797, -0.19171, 0.30659 | 12.7078, 10.2927, 13.0238
77.9034, -40.1052, 64.5409 | 4.0797, -0.19171, 0.30659 | 12.7078, 10.2927, 13.0238
77.9034, -40.1052, 64.5409 | 4.0797, -0.19171, 0.30659 | 12.7061, 10.2846, 13.0133
77.9034, -40.1052, 64.5409 | 4.0797, -0.19171, 0.30659 | 12.7061, 10.2846, 13.0133
77.9034, -40.1052, 64.5409 | 3.7557, 1.3169, 5.7071 | 12.7061, 10.2846, 13.0133
-145.0864, -51.0021, -147.6093 | 3.7557, 1.3169, 5.7071 | 12.7061, 10.2846, 13.0133
-145.0864, -51.0021, -147.6093 | 3.7557, 1.3169, 5.7071 | 12.7236, 10.2827, 13.0039
-145.0864, -51.0021, -147.6093 | 3.7557, 1.3169, 5.7071 | 12.7236, 10.2827, 13.0039
-145.0864, -51.0021, -147.6093 | 6.2766, 1.224, -3.0297 | 12.7236, 10.2827, 13.0039
153.9641, -1.0415, 178.8411 | 6.2766, 1.224, -3.0297 | 12.7236, 10.2827, 13.0039
153.9641, -1.0415, 178.8411 | 6.2766, 1.224, -3.0297 | 12.7236, 10.2827, 13.0039
153.9641, -1.0415, 178.8411 | 6.2766, 1.224, -3.0297 | 12.7138, 10.2776, 13.0395
153.9641, -1.0415, 178.8411 | -5.9897, -5.7014, 1.6414 | 12.7138, 10.2776, 13.0395
147.7068, -30.0018, 149.1233 | -5.9897, -5.7014, 1.6414 | 12.7138, 10.2776, 13.0395
147.7068, -30.0018, 149.1233 | -5.9897, -5.7014, 1.6414 | 12.7138, 10.2776, 13.0395
147.7068, -30.0018, 149.1233 | -5.9897, -5.7014, 1.6414 | 12.7051, 10.2722, 13.0338
147.7068, -30.0018, 149.1233 | -8.6724, -1.6348, 2.181 | 12.7051, 10.2722, 13.0338
147.7068, -30.0018, 149.1233 | -8.6724, -1.6348, 2.181 | 12.7051, 10.2722, 13.0338
25.7465, -27.6565, 1.8855 | -8.6724, -1.6348, 2.181 | 12.7051, 10.2722, 13.0338
25.7465, -27.6565, 1.8855 | -8.6724, -1.6348, 2.181 | 12.6981, 10.2674, 13.068
177.475, -33.2864, 165.8532 | -8.6724, -1.6348, 2.181 | 12.6981, 10.2674, 13.068
177.475, -33.2864, 165.8532 | -8.6724, -1.6348, 2.181 | 12.6981, 10.2674, 13.068
177.475, -33.2864, 165.8532 | 12.5714, 3.9255, -1.6149 | 12.6981, 10.2674, 13.068
177.475, -33.2864, 165.8532 | 12.5714, 3.9255, -1.6149 | 12.6881, 10.262, 13.1372
177.475, -33.2864, 165.8532 | 12.5714, 3.9255, -1.6149 | 12.6881, 10.262, 13.1372
177.475, -33.2864, 165.8532 | -7.7356, -1.8222, -0.92439 | 12.6881, 10.262, 13.1372
161.419, -47.0172, 166.2116 | -7.7356, -1.8222, -0.92439 | 12.6881, 10.262, 13.1372
161.419, -47.0172, 166.2116 | -7.7356, -1.8222, -0.92439 | 12.6881, 10.262, 13.1372
161.419, -47.0172, 166.2116 | -7.7356, -1.8222, -0.92439 | 12.6808, 10.2605, 13.1395
161.419, -47.0172, 166.2116 | -1.2328, -2.5535, -3.9017 | 12.6808, 10.2605, 13.1395
65.3047, -21.434, 47.1732 | -1.2328, -2.5535, -3.9017 | 12.6808, 10.2605, 13.1395
65.3047, -21.434, 47.1732 | -1.2328, -2.5535, -3.9017 | 12.6808, 10.2605, 13.1395
65.3047, -21.434, 47.1732 | -1.2328, -2.5535, -3.9017 | 12.6894, 10.2529, 13.1315
65.3047, -21.434, 47.1732 | 1.1261, 0.94229, 3.918 | 12.6894, 10.2529, 13.1315
65.3047, -21.434, 47.1732 | 1.1261, 0.94229, 3.918 | 12.6894, 10.2529, 13.1315
-20.5065, -51.931, -9.1283 | 1.1261, 0.94229, 3.918 | 12.6894, 10.2529, 13.1315
-20.5065, -51.931, -9.1283 | 1.1261, 0.94229, 3.918 | 12.6975, 10.2482, 13.1254
-20.5065, -51.931, -9.1283 | 1.9202, -1.3609, -7.0035 | 12.6975, 10.2482, 13.1254
-20.5065, -51.931, -9.1283 | 1.9202, -1.3609, -7.0035 | 12.6975, 10.2482, 13.1254
119.5642, -3.2265, 75.5236 | 1.9202, -1.3609, -7.0035 | 12.6975, 10.2482, 13.1254
119.5642, -3.2265, 75.5236 | 1.9202, -1.3609, -7.0035 | 12.722, 10.2446, 13.1148
119.5642, -3.2265, 75.5236 | -1.6919, 5.9697, 13.2114 | 12.722, 10.2446, 13.1148
119.5642, -3.2265, 75.5236 | -1.6919, 5.9697, 13.2114 | 12.722, 10.2446, 13.1148
-45.0971, -69.804, -42.2314 | -1.6919, 5.9697, 13.2114 | 12.722, 10.2446, 13.1148
-45.0971, -69.804, -42.2314 | -1.6919, 5.9697, 13.2114 | 12.7235, 10.2411, 13.1251
179.2301, 27.8799, -147.9687 | -1.6919, 5.9697, 13.2114 | 12.7235, 10.2411, 13.1251
179.2301, 27.8799, -147.9687 | -1.6919, 5.9697, 13.2114 | 12.7235, 10.2411, 13.1251
179.2301, 27.8799, -147.9687 | 11.6424, -4.1621, 4.7784 | 12.7235, 10.2411, 13.1251
179.2301, 27.8799, -147.9687 | 11.6424, -4.1621, 4.7784 | 12.7235, 10.2411, 13.1251
179.2301, 27.8799, -147.9687 | 11.6424, -4.1621, 4.7784 | 12.7192, 10.2407, 13.1593
179.2301, 27.8799, -147.9687 | -11.0315, 0.12839, -4.7474 | 12.7192, 10.2407, 13.1593
164.5178, -27.0433, -157.8928 | -11.0315, 0.12839, -4.7474 | 12.7192, 10.2407, 13.1593
164.5178, -27.0433, -157.8928 | -11.0315, 0.12839, -4.7474 | 12.7182, 10.2582, 13.1621
164.5178, -27.0433, -157.8928 | -11.0315, 0.12839, -4.7474 | 12.7182, 10.2582, 13.1621
164.5178, -27.0433, -157.8928 | -2.8311, -6.5205, -1.5404 | 12.7182, 10.2582, 13.1621
-15.1885, -30.5433, 16.7312 | -2.8311, -6.5205, -1.5404 | 12.7182, 10.2582, 13.1621
-15.1885, -30.5433, 16.7312 | -2.8311, -6.5205, -1.5404 | 12.7182, 10.2582, 13.1621
-15.1885, -30.5433, 16.7312 | -2.8311, -6.5205, -1.5404 | 12.7114, 10.251, 13.1728
-15.1885, -30.5433, 16.7312 | 12.6565, -2.0079, 6.9565 | 12.7114, 10.251, 13.1728
-170.0482, -51.4963, -83.118 | 12.6565, -2.0079, 6.9565 | 12.7114, 10.251, 13.1728
-170.0482, -51.4963, -83.118 | 12.6565, -2.0079, 6.9565 | 12.7114, 10.251, 13.1728
-170.0482, -51.4963, -83.118 | 12.6565, -2.0079, 6.9565 | 12.702, 10.2678, 13.1847
-170.0482, -51.4963, -83.118 | 0.57385, 0.4646, 1.0426 | 12.702, 10.2678, 13.1847
165.9349, 15.6469, -151.8485 | 0.57385, 0.4646, 1.0426 | 12.702, 10.2678, 13.1847
165.9349, 15.6469, -151.8485 | 0.57385, 0.4646, 1.0426 | 12.702, 10.2678, 13.1847
165.9349, 15.6469, -151.8485 | 0.57385, 0.4646, 1.0426 | 12.6914, 10.2593, 13.1858
165.9349, 15.6469, -151.8485 | -6.2688, 1.6394, -2.4247 | 12.6914, 10.2593, 13.1858
165.9349, 15.6469, -151.8485 | -6.2688, 1.6394, -2.4247 | 12.6914, 10.2593, 13.1858
-174.706, -49.3004, -133.2894 | -6.2688, 1.6394, -2.4247 | 12.6914, 10.2593, 13.1858
-174.706, -49.3004, -133.2894 | -6.2688, 1.6394, -2.4247 | 12.6818, 10.2648, 13.1806
-174.706, -49.3004, -133.2894 | -6.2688, 1.6394, -2.4247 | 12.6818, 10.2648, 13.1806
-174.706, -49.3004, -133.2894 | 0.67403, -1.9182, -0.013245 | 12.6818, 10.2648, 13.1806
166.937, -33.5758, -168.4044 | 0.67403, -1.9182, -0.013245 | 12.6818, 10.2648, 13.1806
166.937, -33.5758, -168.4044 | 0.67403, -1.9182, -0.013245 | 12.6818, 10.2648, 13.1806
166.937, -33.5758, -168.4044 | 0.67403, -1.9182, -0.013245 | 12.6714, 10.2588, 13.1871
166.937, -33.5758, -168.4044 | -10.1441, -3.2944, -2.1102 | 12.6714, 10.2588, 13.1871
166.937, -33.5758, -168.4044 | -10.1441, -3.2944, -2.1102 | 12.6714, 10.2588, 13.1871
17.4694, -56.1885, 26.6222 | -10.1441, -3.2944, -2.1102 | 12.6714, 10.2588, 13.1871
17.4694, -56.1885, 26.6222 | -10.1441, -3.2944, -2.1102 | 12.6615, 10.2608, 13.198
17.4694, -56.1885, 26.6222 | 4.7773, -1.6096, 3.5681 | 12.6615, 10.2608, 13.198
17.4694, -56.1885, 26.6222 | 4.7773, -1.6096, 3.5681 | 12.6615, 10.2608, 13.198
-4.9777, -18.8592, -11.3723 | 4.7773, -1.6096, 3.5681 | 12.6615, 10.2608, 13.198
-4.9777, -18.8592, -11.3723 | 4.7773, -1.6096, 3.5681 | 12.6511, 10.2665, 13.1999
-4.9777, -18.8592, -11.3723 | 4.7773, -1.6096, 3.5681 | 12.6511, 10.2665, 13.1999
-4.9777, -18.8592, -11.3723 | 8.9001, -0.48346, 6.254 | 12.6511, 10.2665, 13.1999
-146.3647, -2.7675, -128.3405 | 8.9001, -0.48346, 6.254 | 12.6511, 10.2665, 13.1999
-146.3647, -2.7675, -128.3405 | 8.9001, -0.48346, 6.254 | 12.6614, 10.2612, 13.2383
-146.3647, -2.7675, -128.3405 | 8.9001, -0.48346, 6.254 | 12.6614, 10.2612, 13.2383
-146.3647, -2.7675, -128.3405 | -10.7811, 3.2921, -6.1759 | 12.6614, 10.2612, 13.2383
-41.5451, -59.026, -36.1144 | -10.7811, 3.2921, -6.1759 | 12.6614, 10.2612, 13.2383
-41.5451, -59.026, -36.1144 | -10.7811, 3.2921, -6.1759 | 12.6614, 10.2612, 13.2383
-41.5451, -59.026, -36.1144 | -10.7811, 3.2921, -6.1759 | 12.6545, 10.2538, 13.2346
-41.5451, -59.026, -36.1144 | -1.5324, 0.91103, 4.179 | 12.6545, 10.2538, 13.2346
-15.6044, -14.4785, -3.4767 | -1.5324, 0.91103, 4.179 | 12.6545, 10.2538, 13.2346
-15.6044, -14.4785, -3.4767 | -1.5324, 0.91103, 4.179 | 12.6456, 10.2562, 13.245
-15.6044, -14.4785, -3.4767 | -1.5324, 0.91103, 4.179 | 12.6456, 10.2562, 13.245
173.2842, -22.5695, -116.7981 | -1.5324, 0.91103, 4.179 | 12.6456, 10.2562, 13.245
173.2842, -22.5695, -116.7981 | -1.5324, 0.91103, 4.179 | 12.6456, 10.2562, 13.245
173.2842, -22.5695, -116.7981 | 9.9828, -0.34859, 6.619 | 12.6456, 10.2562, 13.245
173.2842, -22.5695, -116.7981 | 9.9828, -0.34859, 6.619 | 12.6427, 10.2518, 13.2607
173.2842, -22.5695, -116.7981 | 9.9828, -0.34859, 6.619 | 12.6427, 10.2518, 13.2607
173.2842, -22.5695, -116.7981 | -3.5759, -6.3837, 4.284 | 12.6427, 10.2518, 13.2607
-140.9428, 7.2755, -167.3974 | -3.5759, -6.3837, 4.284 | 12.6427, 10.2518, 13.2607
-140.9428, 7.2755, -167.3974 | -3.5759, -6.3837, 4.284 | 12.6381, 10.2584, 13.2747
-140.9428, 7.2755, -167.3974 | -3.5759, -6.3837, 4.284 | 12.6381, 10.2584, 13.2747
-140.9428, 7.2755, -167.3974 | -15.644, 5.0583, -0.72575 | 12.6381, 10.2584, 13.2747
34.7601, -15.7315, -4.7877 | -15.644, 5.0583, -0.72575 | 12.6381, 10.2584, 13.2747
34.7601, -15.7315, -4.7877 | -15.644, 5.0583, -0.72575 | 12.6381, 10.2584, 13.2747
34.7601, -15.7315, -4.7877 | -15.644, 5.0583, -0.72575 | 12.6307, 10.2509, 13.273
34.7601, -15.7315, -4.7877 | -3.3657, -1.9649, 2.2846 | 12.6307, 10.2509, 13.273
48.8072, 13.9121, -15.5997 | -3.3657, -1.9649, 2.2846 | 12.6307, 10.2509, 13.273
48.8072, 13.9121, -15.5997 | -3.3657, -1.9649, 2.2846 | 12.6307, 10.2509, 13.273
48.8072, 13.9121, -15.5997 | -3.3657, -1.9649, 2.2846 | 12.6261, 10.2537, 13.2735
48.8072, 13.9121, -15.5997 | -2.4382, 1.2477, 2.7283 | 12.6261, 10.2537, 13.2735
48.8072, 13.9121, -15.5997 | -2.4382, 1.2477, 2.7283 | 12.6261, 10.2537, 13.2735
-19.7517, 13.0019, -19.138 | -2.4382, 1.2477, 2.7283 | 12.6261, 10.2537, 13.2735
-19.7517, 13.0019, -19.138 | -2.4382, 1.2477, 2.7283 | 12.6283, 10.2494, 13.2672
-19.7517, 13.0019, -19.138 | 0.10226, 0.015503, -5.7338 | 12.6283, 10.2494, 13.2672
43.2701, -4.2869, -13.5625 | 0.10226, 0.015503, -5.7338 | 12.6283, 10.2494, 13.2672
43.2701, -4.2869, -13.5625 | 0.10226, 0.015503, -5.7338 | 12.6283, 10.2494, 13.2672
43.2701, -4.2869, -13.5625 | 0.10226, 0.015503, -5.7338 | 12.6196, 10.2511, 13.2615
43.2701, -4.2869, -13.5625 | 1.9908, -0.18803, 5.1327 | 12.6196, 10.2511, 13.2615
43.2701, -4.2869, -13.5625 | 1.9908, -0.18803, 5.1327 | 12.6196, 10.2511, 13.2615
4.7266, -2.5557, -16.492 | 1.9908, -0.18803, 5.1327 | 12.6196, 10.2511, 13.2615
4.7266, -2.5557, -16.492 | 1.9908, -0.18803, 5.1327 | 12.6219, 10.256, 13.2569
4.7266, -2.5557, -16.492 | 1.9908, -0.18803, 5.1327 | 12.6219, 10.256, 13.2569
4.7266, -2.5557, -16.492 | 5.0561, 1.0579, -7.9493 | 12.6219, 10.256, 13.2569
57.8217, -35.365, 18.3346 | 5.0561, 1.0579, -7.9493 | 12.6219, 10.256, 13.2569
57.8217, -35.365, 18.3346 | 5.0561, 1.0579, -7.9493 | 12.617, 10.2485, 13.2466
57.8217, -35.365, 18.3346 | 5.0561, 1.0579, -7.9493 | 12.617, 10.2485, 13.2466
113.7123, -29.0177, 56.4816 | 5.0561, 1.0579, -7.9493 | 12.617, 10.2485, 13.2466
113.7123, -29.0177, 56.4816 | 1.7257, 1.2336, -0.36632 | 12.617, 10.2485, 13.2466
113.7123, -29.0177, 56.4816 | 1.7257, 1.2336, -0.36632 | 12.6211, 10.2402, 13.2358
113.7123, -29.0177, 56.4816 | 1.7257, 1.2336, -0.36632 | 12.6211, 10.2402, 13.2358
-17.6864, -41.6551, -20.8413 | 1.7257, 1.2336, -0.36632 | 12.6211, 10.2402, 13.2358
-17.6864, -41.6551, -20.8413 | -4.4557, 2.8865, 9.991 | 12.6211, 10.2402, 13.2358
-17.6864, -41.6551, -20.8413 | -4.4557, 2.8865, 9.991 | 12.6211, 10.2402, 13.2358
-17.6864, -41.6551, -20.8413 | -4.4557, 2.8865, 9.991 | 12.6357, 10.2319, 13.2392
123.0213, -27.2619, 93.6027 | -4.4557, 2.8865, 9.991 | 12.6357, 10.2319, 13.2392
123.0213, -27.2619, 93.6027 | 7.3864, 1.8908, -9.2233 | 12.6357, 10.2319, 13.2392
123.0213, -27.2619, 93.6027 | 7.3864, 1.8908, -9.2233 | 12.6357, 10.2319, 13.2392
123.0213, -27.2619, 93.6027 | 7.3864, 1.8908, -9.2233 | 12.636, 10.224, 13.2338
123.0213, -27.2619, 93.6027 | 8.6817, 5.104, 2.5189 | 12.636, 10.224, 13.2338
123.0213, -27.2619, 93.6027 | 8.6817, 5.104, 2.5189 | 12.636, 10.224, 13.2338
170.6658, 6.1234, 173.597 | 8.6817, 5.104, 2.5189 | 12.636, 10.224, 13.2338
170.6658, 6.1234, 173.597 | 8.6817, 5.104, 2.5189 | 12.6273, 10.2246, 13.2557
170.6658, 6.1234, 173.597 | -2.2835, -2.7329, 2.807 | 12.6273, 10.2246, 13.2557
170.6658, 6.1234, 173.597 | -2.2835, -2.7329, 2.807 | 12.6273, 10.2246, 13.2557
-176.9533, 13.8564, 169.3989 | -2.2835, -2.7329, 2.807 | 12.6273, 10.2246, 13.2557
-176.9533, 13.8564, 169.3989 | -2.2835, -2.7329, 2.807 | 12.6428, 10.2284, 13.2575
-176.9533, 13.8564, 169.3989 | -2.2835, -2.7329, 2.807 | 12.6428, 10.2284, 13.2575
167.6566, -12.633, 128.8578 | -2.2835, -2.7329, 2.807 | 12.6428, 10.2284, 13.2575
